train_loss,val_loss,train_acc,val_acc,learning_rate
1.7933736033253855,1.6633071899414062,0.2528455284552846,0.35064935064935066,0.0001
1.6200172483146964,1.5633058547973633,0.3569105691056911,0.37662337662337664,0.0001
1.5838073166933926,1.543328094482422,0.3475609756097561,0.3961038961038961,0.0001
1.5445625642677405,1.5088489055633545,0.37886178861788616,0.42694805194805197,0.0001
1.4965503958912638,1.5071915149688722,0.40487804878048783,0.4253246753246753,0.0001
1.4708797544627994,1.4953140616416931,0.416260162601626,0.41883116883116883,0.0001
1.455990995679583,1.4494304180145263,0.4195121951219512,0.4496753246753247,0.0001
1.428797698640204,1.4626624703407287,0.4276422764227642,0.4107142857142857,0.0001
1.413325658092251,1.546249806880951,0.4329268292682927,0.38311688311688313,0.0001
1.3940509294534658,1.4646079778671264,0.4451219512195122,0.4253246753246753,0.0001
1.3784390037710017,1.4682070016860962,0.4516260162601626,0.4301948051948052,0.0001
1.3308880994846295,1.3772218227386475,0.4760162601626016,0.4707792207792208,2e-05
1.3167786118272062,1.3164531767368317,0.48008130081300815,0.4837662337662338,2e-05
1.319868253423022,1.3147343695163727,0.47520325203252034,0.4902597402597403,2e-05
1.3136820731224952,1.3247297048568725,0.4886178861788618,0.4805194805194805,2e-05
1.311671419577165,1.3899865627288819,0.48292682926829267,0.4594155844155844,2e-05
1.3106246133903405,1.3391620516777039,0.48821138211382115,0.4788961038961039,2e-05
1.3014027793686112,1.2945014178752898,0.48333333333333334,0.4967532467532468,2e-05
1.2962515586382384,1.2918176174163818,0.49552845528455286,0.49837662337662336,2e-05
1.2852547106804786,1.3243358492851258,0.4894308943089431,0.4788961038961039,2e-05
1.2921235840041916,1.2813764214515686,0.4947154471544715,0.5194805194805194,2e-05
1.2844744378870183,1.2899589896202088,0.501219512195122,0.5097402597402597,2e-05
1.2831832882645842,1.2887126445770263,0.5044715447154472,0.5064935064935064,2e-05
1.2768595373475706,1.27240709066391,0.4967479674796748,0.5162337662337663,2e-05
1.2698462876406582,1.2658546924591065,0.5036585365853659,0.5162337662337663,2e-05
1.2710171906979053,1.2639846682548523,0.5020325203252033,0.5146103896103896,2e-05
1.2643383927159495,1.2750494360923768,0.5036585365853659,0.5016233766233766,2e-05
1.2574738016376248,1.2799627780914307,0.5170731707317073,0.5032467532467533,2e-05
1.2566959997276208,1.26856387257576,0.5085365853658537,0.5243506493506493,2e-05
1.2546588584974214,1.2720219552516938,0.5,0.5113636363636364,2e-05
1.2465101619819543,1.2463770270347596,0.5126016260162601,0.5275974025974026,4.000000000000001e-06
1.2438324194449883,1.2541383624076843,0.5170731707317073,0.5178571428571429,4.000000000000001e-06
1.2473136093709376,1.2538888454437256,0.515040650406504,0.5211038961038961,4.000000000000001e-06
1.241262682072528,1.2624268054962158,0.5101626016260162,0.5146103896103896,4.000000000000001e-06
1.233508969282175,1.274548852443695,0.5207317073170732,0.5097402597402597,4.000000000000001e-06
1.2350283396708501,1.2553555369377136,0.5109756097560976,0.5194805194805194,8.000000000000002e-07
1.2396534201386686,1.2486665725708008,0.517479674796748,0.5227272727272727,8.000000000000002e-07
1.246670202775435,1.2476606726646424,0.5154471544715448,0.5227272727272727,8.000000000000002e-07
1.2347256564474725,1.249016523361206,0.5219512195121951,0.5243506493506493,8.000000000000002e-07
1.2252674520789804,1.2497781038284301,0.532520325203252,0.5211038961038961,1.6000000000000006e-07
1.2445012021374393,1.249968957901001,0.5170731707317073,0.5243506493506493,1.6000000000000006e-07
1.2350112323637132,1.2498004674911498,0.5117886178861789,0.5227272727272727,1.6000000000000006e-07
1.2430341677232222,1.2506419479846955,0.5199186991869919,0.5227272727272727,1.6000000000000006e-07
1.232772200138538,1.2500356912612915,0.5101626016260162,0.5227272727272727,1e-07
1.23892021643651,1.2493709564208983,0.5207317073170732,0.5227272727272727,1e-07
1.2354523160240867,1.2492419242858888,0.5113821138211382,0.5227272727272727,1e-07
